,3_text.txt
sendoff,7.68734048768488e-06
senior,9.6091756096061e-05
seniors,1.153101073152732e-05
senors,7.68734048768488e-06
senran,3.84367024384244e-06
sens,3.84367024384244e-06
sensation,3.84367024384244e-06
sense,6.918606438916392e-05
sensex,3.84367024384244e-06
sensible,1.153101073152732e-05
sensical,3.84367024384244e-06
sensing,3.84367024384244e-06
sensitisation,3.84367024384244e-06
sensitivity,1.153101073152732e-05
sent,1.153101073152732e-05
sentence,4.612404292610928e-05
sentences,3.84367024384244e-06
senti,4.2280372682266844e-05
sentiment,3.84367024384244e-06
sentimentally,3.84367024384244e-06
sentiments,7.68734048768488e-06
sentimnt,3.84367024384244e-06
seoul,3.84367024384244e-06
sep,1.153101073152732e-05
separate,7.68734048768488e-06
separatist,3.84367024384244e-06
seperately,3.84367024384244e-06
seperating,3.84367024384244e-06
seprate,3.84367024384244e-06
sepsis,3.84367024384244e-06
sept,1.537468097536976e-05
september,2.6905691706897083e-05
septicemia,3.84367024384244e-06
sequel,1.537468097536976e-05
sequence,3.84367024384244e-06
ser,1.153101073152732e-05
sera,3.84367024384244e-06
serbia,3.84367024384244e-06
serenade,3.84367024384244e-06
serf,3.84367024384244e-06
serge,3.84367024384244e-06
serial,1.9218351219212203e-05
serials,3.84367024384244e-06
serie,7.68734048768488e-06
seriea,3.84367024384244e-06
series,9.993542633990344e-05
serif,3.84367024384244e-06
serious,6.918606438916392e-05
seriousfan,3.84367024384244e-06
seriously,0.00015759047999754005
seriusly,3.84367024384244e-06
serkhan,3.84367024384244e-06
sersly,3.84367024384244e-06
serve,1.153101073152732e-05
served,3.84367024384244e-06
servenash,3.84367024384244e-06
servent,3.84367024384244e-06
server,7.68734048768488e-06
service,6.918606438916392e-05
servicepeshavarg,3.84367024384244e-06
services,1.153101073152732e-05
servicetax,1.153101073152732e-05
serving,7.68734048768488e-06
seson,3.84367024384244e-06
session,4.612404292610928e-05
sessions,7.68734048768488e-06
set,0.0001729651609729098
setare,3.84367024384244e-06
sethi,3.84367024384244e-06
sets,7.68734048768488e-06
setting,2.306202146305464e-05
settingt,3.84367024384244e-06
settingup,3.84367024384244e-06
settle,3.84367024384244e-06
settled,3.84367024384244e-06
seva,1.537468097536976e-05
seven,7.68734048768488e-06
several,3.074936195073952e-05
sevilla,3.84367024384244e-06
sewa,3.8436702438424406e-05
sewag,1.153101073152732e-05
sewainya,3.84367024384244e-06
sewaye,3.84367024384244e-06
sewk,3.84367024384244e-06
sex,0.00011531010731527321
sexist,7.68734048768488e-06
sexo,3.84367024384244e-06
sexual,1.9218351219212203e-05
sexually,3.84367024384244e-06
sexy,2.6905691706897083e-05
sexysoulsinterestingpics,3.84367024384244e-06
sey,3.074936195073952e-05
sf,3.84367024384244e-06
sfgchamps,3.84367024384244e-06
sfgiants,3.84367024384244e-06
sfi,3.84367024384244e-06
sg,7.68734048768488e-06
sgp,3.84367024384244e-06
sgs,3.84367024384244e-06
sh,3.84367024384244e-06
sha,7.68734048768488e-06
shaadi,9.224808585221857e-05
shaam,3.459303219458196e-05
shaamat,3.84367024384244e-06
shaan,0.00018833984194827958
shaana,3.84367024384244e-06
shaanone,3.84367024384244e-06
shaanti,3.84367024384244e-06
shaayad,7.68734048768488e-06
shabaash,1.153101073152732e-05
shabad,3.84367024384244e-06
shabash,1.153101073152732e-05
shabbaash,3.84367024384244e-06
shabd,1.153101073152732e-05
shabdawali,3.84367024384244e-06
shaddi,3.84367024384244e-06
shade,3.84367024384244e-06
shaded,3.84367024384244e-06
shadhe,3.84367024384244e-06
shadhi,3.84367024384244e-06
shadi,0.0002498385658497586
shadow,3.84367024384244e-06
shadyantra,3.84367024384244e-06
shaeb,3.84367024384244e-06
shaf,3.84367024384244e-06
shaggi,3.84367024384244e-06
shah,6.918606438916392e-05
shahar,3.84367024384244e-06
shaheed,7.68734048768488e-06
shahi,7.68734048768488e-06
shahid,1.537468097536976e-05
shahji,3.84367024384244e-06
shahro,3.84367024384244e-06
shahrukh,3.459303219458196e-05
shaido,3.84367024384244e-06
shaikh,3.84367024384244e-06
shailly,3.84367024384244e-06
shaily,3.84367024384244e-06
shaitaani,3.84367024384244e-06
shaitan,7.68734048768488e-06
shak,1.153101073152732e-05
shakal,2.6905691706897083e-05
shake,3.84367024384244e-06
shakeup,7.68734048768488e-06
shaking,3.84367024384244e-06
shakl,7.68734048768488e-06
shakspere,3.84367024384244e-06
shakti,7.68734048768488e-06
shaktishaali,3.84367024384244e-06
shall,1.537468097536976e-05
shallluuuuu,3.84367024384244e-06
shalluuuu,3.84367024384244e-06
shalu,3.84367024384244e-06
sham,1.9218351219212203e-05
shama,3.84367024384244e-06
shamat,7.68734048768488e-06
shame,7.687340487684881e-05
shameful,7.68734048768488e-06
shameless,7.68734048768488e-06
shameoncbfc,3.84367024384244e-06
shami,1.9218351219212203e-05
shamil,1.537468097536976e-05
shamitabh,0.00035746133267734693
shamitabhmovie,3.84367024384244e-06
shamitabhtrailer,3.84367024384244e-06
shamitabhtrailerlaunch,3.84367024384244e-06
shammi,3.84367024384244e-06
shamta,3.84367024384244e-06
shan,6.918606438916392e-05
shana,3.84367024384244e-06
shandar,7.68734048768488e-06
shane,3.84367024384244e-06
shanghai,3.84367024384244e-06
shank,3.84367024384244e-06
shankar,3.84367024384244e-06
shant,7.68734048768488e-06
shanti,2.6905691706897083e-05
shantig,3.84367024384244e-06
shapath,7.68734048768488e-06
shape,1.9218351219212203e-05
shaping,3.84367024384244e-06
shapnesinsan,3.84367024384244e-06
shaq,1.153101073152732e-05
shaquille,3.84367024384244e-06
shar,1.153101073152732e-05
sharab,7.68734048768488e-06
sharabi,7.68734048768488e-06
sharafat,3.84367024384244e-06
sharam,3.459303219458196e-05
sharamnaak,3.84367024384244e-06
shararat,3.84367024384244e-06
shararti,3.84367024384244e-06
sharat,3.84367024384244e-06
sharati,3.84367024384244e-06
sharb,3.84367024384244e-06
shardanjali,3.84367024384244e-06
shardans,3.84367024384244e-06
share,0.00016912149072906738
shared,7.68734048768488e-06
shareef,1.537468097536976e-05
shares,1.153101073152732e-05
sharia,3.84367024384244e-06
sharif,1.153101073152732e-05
sharing,1.537468097536976e-05
shariq,3.84367024384244e-06
sharjah,3.84367024384244e-06
sharkar,7.68734048768488e-06
sharm,1.9218351219212203e-05
sharma,0.0002383075551182313
sharmaji,1.153101073152732e-05
sharmajirocksss,3.84367024384244e-06
sharmake,3.84367024384244e-06
sharmana,3.84367024384244e-06
sharmas,3.84367024384244e-06
sharmasharma,3.84367024384244e-06
sharmnaak,3.84367024384244e-06
sharp,3.84367024384244e-06
sharples,3.84367024384244e-06
sharte,7.68734048768488e-06
sharukh,3.84367024384244e-06
shashank,3.84367024384244e-06
shashi,3.84367024384244e-06
shastri,3.84367024384244e-06
shat,1.153101073152732e-05
shath,7.68734048768488e-06
shatrachaya,3.84367024384244e-06
shattered,3.84367024384244e-06
shatyuvma,3.84367024384244e-06
shauhrat,3.84367024384244e-06
shaukeens,3.84367024384244e-06
shaun,7.68734048768488e-06
shauna,3.84367024384244e-06
shave,1.537468097536976e-05
shaves,3.84367024384244e-06
shaving,1.537468097536976e-05
shawn,3.84367024384244e-06
shaya,3.84367024384244e-06
shayad,0.00015759047999754005
shayadi,3.84367024384244e-06
shayam,3.84367024384244e-06
shayari,3.84367024384244e-06
shayd,2.306202146305464e-05
shayed,3.84367024384244e-06
shayid,3.84367024384244e-06
shayri,7.68734048768488e-06
shazia,7.68734048768488e-06
shbe,3.84367024384244e-06
shd,7.68734048768488e-06
shdi,3.84367024384244e-06
she,0.0007302973463300637
shear,7.68734048768488e-06
shears,3.84367024384244e-06
shebby,3.84367024384244e-06
shedseven,3.84367024384244e-06
sheen,3.84367024384244e-06
sheenaminsan,3.84367024384244e-06
sheeple,3.84367024384244e-06
sheer,1.153101073152732e-05
sheeran,7.68734048768488e-06
sheet,2.306202146305464e-05
sheets,1.9218351219212203e-05
shega,3.84367024384244e-06
shehar,3.84367024384244e-06
shehzad,3.84367024384244e-06
sheikh,3.84367024384244e-06
sheila,3.84367024384244e-06
shekhar,3.84367024384244e-06
shelikesrosie,3.84367024384244e-06
shell,3.84367024384244e-06
shells,3.84367024384244e-06
shels,3.84367024384244e-06
shemelessly,3.84367024384244e-06
shenanigans,3.84367024384244e-06
sher,7.302973463300636e-05
sherbet,3.84367024384244e-06
shes,7.68734048768488e-06
sheshe,3.84367024384244e-06
shetan,7.68734048768488e-06
shez,3.84367024384244e-06
shhh,3.84367024384244e-06
shi,5.3811383413794166e-05
shias,3.84367024384244e-06
shid,3.84367024384244e-06
shift,2.306202146305464e-05
shifting,3.84367024384244e-06
shifts,1.9218351219212203e-05
shigellosis,3.84367024384244e-06
shikar,3.84367024384244e-06
shikhar,3.074936195073952e-05
shiksha,7.68734048768488e-06
shila,3.84367024384244e-06
shim,3.84367024384244e-06
shimla,3.84367024384244e-06
shin,7.68734048768488e-06
shinde,3.84367024384244e-06
shine,2.306202146305464e-05
shines,1.153101073152732e-05
shingles,3.84367024384244e-06
shining,7.68734048768488e-06
ship,7.68734048768488e-06
shipped,7.68734048768488e-06
shipping,3.84367024384244e-06
ships,7.68734048768488e-06
shirf,7.68734048768488e-06
shirk,1.153101073152732e-05
shiro,3.84367024384244e-06
shirt,3.459303219458196e-05
shishe,3.84367024384244e-06
shit,0.00020371452292364934
shitey,3.84367024384244e-06
shitg,3.84367024384244e-06
shitindianlogic,3.84367024384244e-06
shitmyself,3.84367024384244e-06
shiv,3.84367024384244e-06
shivaji,3.84367024384244e-06
shivani,1.153101073152732e-05
shivanibis,3.84367024384244e-06
shivay,3.84367024384244e-06
shivraatri,3.84367024384244e-06
shivraj,3.84367024384244e-06
shivratri,3.84367024384244e-06
shivtattri,3.84367024384244e-06
shivya,3.84367024384244e-06
shld,3.84367024384244e-06
shmta,3.84367024384244e-06
shoaib,1.537468097536976e-05
shoail,3.84367024384244e-06
shobha,3.84367024384244e-06
shobhit,3.84367024384244e-06
shochalay,3.84367024384244e-06
shock,1.537468097536976e-05
shockd,3.84367024384244e-06
shocked,1.153101073152732e-05
shocking,3.84367024384244e-06
shocks,1.153101073152732e-05
shody,3.84367024384244e-06
shoes,4.2280372682266844e-05
shogun,3.84367024384244e-06
shok,7.68734048768488e-06
sholey,3.84367024384244e-06
sholy,3.84367024384244e-06
shomay,3.84367024384244e-06
shona,7.68734048768488e-06
shone,3.84367024384244e-06
shonk,7.68734048768488e-06
shoot,2.306202146305464e-05
shootegi,3.84367024384244e-06
shooting,3.459303219458196e-05
shootout,3.84367024384244e-06
shoots,3.84367024384244e-06
shop,4.2280372682266844e-05
shopkeeper,3.84367024384244e-06
shopping,4.2280372682266844e-05
shoppng,1.153101073152732e-05
shops,7.68734048768488e-06
shor,1.9218351219212203e-05
shoro,7.68734048768488e-06
short,8.071707512069125e-05
shortly,3.84367024384244e-06
shorts,7.68734048768488e-06
shot,5.3811383413794166e-05
shoto,3.84367024384244e-06
shots,3.84367024384244e-06
should,0.0004573967590172504
shoulder,1.537468097536976e-05
shoulders,7.68734048768488e-06
shouldn,3.84367024384244e-06
shouldnt,3.84367024384244e-06
shout,2.306202146305464e-05
shouting,3.84367024384244e-06
shoutout,3.84367024384244e-06
shouts,3.84367024384244e-06
shove,3.84367024384244e-06
show,0.0004919897912118323
showbiz,3.84367024384244e-06
showed,1.9218351219212203e-05
shower,1.153101073152732e-05
showered,3.84367024384244e-06
showering,7.68734048768488e-06
showers,3.84367024384244e-06
showing,5.3811383413794166e-05
shown,1.537468097536976e-05
showoff,7.68734048768488e-06
showpice,3.84367024384244e-06
shows,7.687340487684881e-05
shrab,7.68734048768488e-06
shrashtii,3.84367024384244e-06
shree,3.84367024384244e-06
shreya,7.68734048768488e-06
shri,7.687340487684881e-05
shrihariom,3.84367024384244e-06
shrimp,3.84367024384244e-06
shrinking,3.84367024384244e-06
shrishti,3.84367024384244e-06
shron,3.84367024384244e-06
shrt,3.84367024384244e-06
shrug,3.84367024384244e-06
sht,3.84367024384244e-06
shuak,3.84367024384244e-06
shubh,7.68734048768488e-06
shubham,7.68734048768488e-06
shubharatri,3.84367024384244e-06
shubhdevi,3.84367024384244e-06
shubhkamna,3.84367024384244e-06
shubhkamnayen,3.84367024384244e-06
shud,4.612404292610928e-05
shuda,3.84367024384244e-06
shudnt,3.84367024384244e-06
shuffle,3.84367024384244e-06
shukar,3.84367024384244e-06
shukla,1.153101073152732e-05
shukr,3.84367024384244e-06
shukriya,1.9218351219212203e-05
shuru,0.00010762276682758833
shuruat,3.84367024384244e-06
shuruwaat,3.84367024384244e-06
shuruwat,7.68734048768488e-06
shurvaat,3.84367024384244e-06
shut,2.306202146305464e-05
shuts,7.68734048768488e-06
shw,1.9218351219212203e-05
shweta,3.84367024384244e-06
shws,3.84367024384244e-06
shy,7.68734048768488e-06
shyad,1.9218351219212203e-05
shyadi,3.84367024384244e-06
shyam,1.153101073152732e-05
shyamal,3.84367024384244e-06
shyamlal,3.84367024384244e-06
shybfdqbdq,3.84367024384244e-06
shyd,2.306202146305464e-05
si,0.00016527782048522492
sia,3.84367024384244e-06
siad,3.84367024384244e-06
siapin,3.84367024384244e-06
sibasish,3.84367024384244e-06
siblings,3.84367024384244e-06
sicha,3.84367024384244e-06
sick,3.074936195073952e-05
sickness,3.84367024384244e-06
sickularon,3.84367024384244e-06
sickulars,1.153101073152732e-05
siddharth,7.68734048768488e-06
siddhi,3.84367024384244e-06
side,0.0001614341502413825
sided,1.537468097536976e-05
sideline,7.68734048768488e-06
sidereal,3.84367024384244e-06
siderosis,3.84367024384244e-06
sides,3.84367024384244e-06
sideways,3.84367024384244e-06
sidey,3.84367024384244e-06
sidha,3.459303219458196e-05
sidharth,3.84367024384244e-06
sidhe,1.153101073152732e-05
sidhi,2.306202146305464e-05
sidi,1.153101073152732e-05
sids,3.84367024384244e-06
sierra,3.84367024384244e-06
sif,3.84367024384244e-06
sigh,1.153101073152732e-05
sighhh,7.68734048768488e-06
sight,1.153101073152732e-05
sign,4.2280372682266844e-05
signal,1.153101073152732e-05
signals,3.84367024384244e-06
signature,7.68734048768488e-06
signed,1.9218351219212203e-05
signifies,3.84367024384244e-06
signing,5.3811383413794166e-05
signl,3.84367024384244e-06
signup,7.68734048768488e-06
sihat,3.84367024384244e-06
siirf,3.84367024384244e-06
sikaate,3.84367024384244e-06
sikahne,3.84367024384244e-06
sikahya,3.84367024384244e-06
sikh,1.9218351219212203e-05
sikha,1.9218351219212203e-05
sikhaenge,3.84367024384244e-06
sikhani,3.84367024384244e-06
sikhao,3.84367024384244e-06
sikhar,3.84367024384244e-06
sikhata,3.84367024384244e-06
sikhaya,1.153101073152732e-05
sikhaye,7.68734048768488e-06
sikhayege,3.84367024384244e-06
sikhega,3.84367024384244e-06
sikhenge,3.84367024384244e-06
sikher,3.84367024384244e-06
sikhi,3.84367024384244e-06
sikhna,7.68734048768488e-06
sikho,1.153101073152732e-05
sikhs,1.153101073152732e-05
sikka,3.84367024384244e-06
sikke,1.153101073152732e-05
sikkon,3.84367024384244e-06
sikti,3.84367024384244e-06
sil,3.84367024384244e-06
silence,1.153101073152732e-05
silent,2.6905691706897083e-05
silently,1.153101073152732e-05
silentnight,3.84367024384244e-06
silicon,7.68734048768488e-06
silicosis,3.84367024384244e-06
silk,1.153101073152732e-05
silsila,3.84367024384244e-06
silva,7.68734048768488e-06
silver,7.68734048768488e-06
silwane,3.84367024384244e-06
sim,7.68734048768488e-06
simar,3.84367024384244e-06
similar,3.8436702438424406e-05
similat,3.84367024384244e-06
simmons,3.84367024384244e-06
simon,1.153101073152732e-05
simpal,3.84367024384244e-06
simple,6.149872390147904e-05
simpleg,3.84367024384244e-06
simplified,3.84367024384244e-06
simply,4.612404292610928e-05
simran,2.306202146305464e-05
simultaneously,3.84367024384244e-06
sin,7.68734048768488e-06
sinai,3.84367024384244e-06
sinatra,3.84367024384244e-06
since,0.0001729651609729098
sincere,1.153101073152732e-05
sincerely,3.84367024384244e-06
sindh,7.68734048768488e-06
sing,3.459303219458196e-05
singapore,1.537468097536976e-05
singel,3.84367024384244e-06
singer,2.306202146305464e-05
singers,1.153101073152732e-05
singh,0.00011146643707143077
singhsunny,3.84367024384244e-06
singing,3.8436702438424406e-05
single,0.00013068478829064296
singlelover,3.84367024384244e-06
singles,3.84367024384244e-06
sings,3.84367024384244e-06
sinha,3.84367024384244e-06
sinner,3.84367024384244e-06
sinners,3.84367024384244e-06
sintak,3.84367024384244e-06
sinusoidal,3.84367024384244e-06
sip,3.84367024384244e-06
sipri,3.84367024384244e-06
sips,3.84367024384244e-06
sir,0.002294671135573937
siraapne,3.84367024384244e-06
sire,3.84367024384244e-06
sireela,3.84367024384244e-06
sirf,0.0006418929307216876
sirg,3.074936195073952e-05
siriyasli,3.84367024384244e-06
sirjanhara,3.84367024384244e-06
sirjee,7.68734048768488e-06
sirji,1.153101073152732e-05
siro,3.459303219458196e-05
sirpe,3.84367024384244e-06
sirph,3.84367024384244e-06
sirr,3.84367024384244e-06
sirra,3.84367024384244e-06
sirrr,1.153101073152732e-05
sirrrr,1.153101073152732e-05
sirsa,3.84367024384244e-06
sirsi,3.84367024384244e-06
sis,1.9218351219212203e-05
sisbhai,3.84367024384244e-06
sisodia,1.153101073152732e-05
sistam,3.84367024384244e-06
sister,4.612404292610928e-05
sisters,1.537468097536976e-05
sistr,3.84367024384244e-06
sit,4.2280372682266844e-05
sita,3.84367024384244e-06
sitar,3.84367024384244e-06
sitaron,3.84367024384244e-06
site,5.7655053657636605e-05
sitiutation,3.84367024384244e-06
sitm,3.84367024384244e-06
sitting,1.9218351219212203e-05
situation,8.071707512069125e-05
situations,1.537468097536976e-05
situatn,7.68734048768488e-06
siue,3.84367024384244e-06
siuenation,3.84367024384244e-06
siva,3.84367024384244e-06
sivay,3.84367024384244e-06
sivva,3.84367024384244e-06
siwa,3.459303219458196e-05
siwai,3.84367024384244e-06
six,4.996771316995172e-05
sixer,1.9218351219212203e-05
sixie,3.84367024384244e-06
sixteen,1.9218351219212203e-05
sixth,7.68734048768488e-06
sixzero,7.68734048768488e-06
siya,7.68734048768488e-06
siyasati,3.84367024384244e-06
size,2.6905691706897083e-05
sj,3.84367024384244e-06
sja,7.68734048768488e-06
sk,3.84367024384244e-06
skater,3.84367024384244e-06
skates,3.84367024384244e-06
ske,7.68734048768488e-06
sketch,1.153101073152732e-05
sketches,7.68734048768488e-06
skeumorphism,3.84367024384244e-06
skeuomorphic,3.84367024384244e-06
skfds,3.84367024384244e-06
skiing,3.84367024384244e-06
skil,3.84367024384244e-06
skill,4.2280372682266844e-05
skillman,3.84367024384244e-06
skills,1.153101073152732e-05
skils,7.68734048768488e-06
skin,3.84367024384244e-06
skinned,1.153101073152732e-05
skinny,1.153101073152732e-05
skins,3.84367024384244e-06
skip,1.153101073152732e-05
skipped,3.84367024384244e-06
skit,3.84367024384244e-06
skits,3.84367024384244e-06
skool,1.153101073152732e-05
skoon,3.84367024384244e-06
skta,0.0001229974478029581
skte,6.534239414532148e-05
skteh,3.84367024384244e-06
sktey,7.68734048768488e-06
skti,3.8436702438424406e-05
skty,3.84367024384244e-06
skul,2.306202146305464e-05
skull,7.68734048768488e-06
skvihbjwro,3.84367024384244e-06
sky,7.68734048768488e-06
skydeck,7.68734048768488e-06
skyfall,3.84367024384244e-06
skype,7.68734048768488e-06
skyping,3.84367024384244e-06
sl,3.84367024384244e-06
slabs,3.84367024384244e-06
slam,7.68734048768488e-06
slaman,3.84367024384244e-06
slant,3.84367024384244e-06
slap,1.9218351219212203e-05
slapped,3.84367024384244e-06
slaps,1.153101073152732e-05
